title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Rolf Krake i pogromca berserkerów,Juan Carlos Moreno,2024-01-01,111,polski,Hachette Polska,"baśnie, legendy, podania",papier,8,3,"Młody i porywczy Svipdag mieszka w Eimilandzie, odległym miejscu na północy Szwecji, z dala od ludzi, ze swoim ojcem, prostym rolnikiem, i dwoma braćmi, Beigadem i Hvirstefem. W wieku osiemnastu lat Svipdag postanawia porzucić nudne życie i chwycić za broń, by dołączyć do wojsk wielkiego władcy. Svip, jego ojciec, w końcu zgadza się na tę prośbę i pozwala mu odejść, ale pod jednym warunkiem: że będzie pokorny i zawsze będzie unikał pychy. Młodzieniec szybko udowadnia swoją wartość na polu bitwy, pokonując zaciekłych wojowników, ale wkrótce zapomina o radzie ojca. Będzie to miało nieoczekiwane konsekwencje.","6,6",9788328236929,https://lubimyczytac.pl/ksiazka/5103025/rolf-krake-i-pogromca-berserkerow
Hervör i ognisty miecz,Eva Hibernia,2024-01-01,115,polski,Hachette Polska,"baśnie, legendy, podania",papier,8,3,"Hervör to energiczna i psotna dziewczynka. Jest oczkiem w głowie swojego dziadka, Bjarmara, władcy Slöinge, który dzień po dniu z dumą obserwuje zdumiewające postępy swojej wnuczki w posługiwaniu się łukiem i spryt, z jakim radzi sobie ona w najtrudniejszych sytuacjach. Jednak gdy zapada noc i nadchodzi czas snu, Hervör pada ofiarą koszmarów, które rodzą w niej przerażający strach. Wtedy czuwa nad nią Svafa, jej matka, która uspokaja córkę, gdy ta budzi się z przerażeniem. Te sny - mówi córce - nie są wstydem, lecz przywilejem. Jakie tajemnice skrywają enigmatyczne słowa Svafy?","6,6",9788328236912,https://lubimyczytac.pl/ksiazka/5103023/hervor-i-ognisty-miecz
Z wyjątków. W pomrokach wiary,Stefan Grabiński,2024-01-01,160,polski,Wydawnictwo IX,horror,papier,8,2,Tom pierwszy dzieł zebranych Stefana Grabińskiego: Z wyjątków. W pomrokach wiary.Spis utworów:PuszczykWampirSzalona zagrodaPomsta ziemiKlątwaPodzwonne,"5,6",9788368257014,https://lubimyczytac.pl/ksiazka/5130071/z-wyjatkow-w-pomrokach-wiary
Choose Cthulhu 12: Cień spoza czasu,Giny Valrís,2024-01-01,168,polski,Black Monk,horror,papier,15,12,"Sprawdź, czy Twoje sny są prawdą!Jeszcze wczoraj byłeś Nathanielem Wingate Peasleyem, profesorem ekonomii politycznej na Uniwersytecie Miskatonic. Nagły atak amnezji zabrał ci pięć lat życia. Kiedy odzyskałeś pamięć, zaczęły nękać cię koszmary i niezrozumiała wiedza. Gdzie przebywał twój umysł przez ostatnie pięć lat? Czy istnieje sposób, aby udowodnić, że twoje sny i wizje były rzeczywistością? Gdzie – a może – kiedy zostałeś uwięziony? Czy odpowiedź na te pytania kryje się pod piaskami pustyni, nawiedzanymi cieniami spoza czasu?W grze paragrafowej Choose Cthulhu 12: Cień spoza czasu kierujesz losami bohatera zmagającego się z wyzwaniami znanymi z opowiadania Cień spoza czasu H.P. Lovecrafta. Dzięki twoim wyborom historia może potoczyć się inaczej.","7,5",9788367619189,https://lubimyczytac.pl/ksiazka/5104439/choose-cthulhu-12-cien-spoza-czasu
Rolf Krake i ostateczna bitwa,Alvaro Marcos,2024-01-01,115,polski,Hachette Polska,"baśnie, legendy, podania",papier,6,3,"Skulde, siostrę wielkiego wojownika Rolfa Krakego, trawią uraza i zazdrość. Uważa, że brat nigdy nie był wobec niej sprawiedliwy, więc knuje przeciwko niemu i wymyśla intrygę, która doprowadzi do rzucenia mu wyzwania w wielkiej bitwie, mającej zadecydować o przyszłości Duńczyków. Korzystając z cieni nocy, zastępy Skulde napadają na niczego nieświadomych wojowników Rolfa Krakego, którzy pomimo niespodziewanego ataku walczą zaciekle. Ale Skulde, biegła w sztukach czarnej magii, nie zawaha się skorzystać z mrocznych zaklęć, aby wygrać bitwę. Czy osiągnie swój cel?","7,5",9788328237032,https://lubimyczytac.pl/ksiazka/5127190/rolf-krake-i-ostateczna-bitwa
Thorstein i miecz Angervadil,Olga Wiśniewska,2024-01-01,119,polski,Hachette Polska,"baśnie, legendy, podania",papier,6,4,"Los jest niesprawiedliwy dla najstarszego syna wielkiego wojownika Vikinga, Thorsteina. Jest przystojny, silny, zwinny, ale też szlachetny, rozsądny, jest dobrym przyjacielem i kocha młodszego brata. Ale to właśnie z powodu zapalczywości tego młodszego rozpocznie się dla niego seria trudnych prób. Thorstein nie zostawi jednak brata w tarapatach i będzie dzielić z nim wszystkie trudy. We wszystkich bitwach bohaterowi pomaga niezwykły miecz Angervaldil, który odziedziczył po ojcu. Piękna natura Thorsteina sprawia, że wielu ludzi, a nawet gnomów, darzy go sympatią. Dlatego w najtrudniejszych bitwach ma niezawodne wsparcie i pokonuje swoich wrogów.","4,2",9788328254664,https://lubimyczytac.pl/ksiazka/5128741/thorstein-i-miecz-angervadil
Przypadek Charlesa Dextera Warda,H.P. Lovecraft,2024-01-01,192,polski,Hachette Polska,horror,papier,8,1,"Drugi tom z serii ""Mistrzowie Horroru i Fantastyki"" od wydawnictwa Hachette.W środku znajdują się opowiadania:Przypadek Charlesa Dextera WardaSzczury w ścianach","8,0",9788328249455,https://lubimyczytac.pl/ksiazka/5129198/przypadek-charlesa-dextera-warda
Mickey & Mo,Tomasz Czarny,2024-01-01,59,polski,Dom Horroru,horror,papier,10,6,"Nie dla mięczaków! 18+Mickey i Mo wytwarzają metamfetaminę w zaciszu lasów we wschodnim Maryland. Chcą wreszcie skończyć z nałogiem, lecz nie jest to takie łatwe, jak im się wydaje. Rozprowadzają towar dla człowieka, który ma bardzo złą reputację. Kiedy koleżanka Mo, Laurel zostawia im pod opieką swoje dziecko, sprawy zaczynają się komplikować.Robert Essig i Tomasz Czarny przedstawiają wstrząsającą historię Mickeya i Mo, która stanowi ekstremalne ostrzeżenie przed wyniszczającym i śmiertelnym nałogiem.","8,2",9788367342698,https://lubimyczytac.pl/ksiazka/5128746/mickey-amp-mo
Legendy lwowa,Jurij Wynnyczuk,2024-01-01,,polski,Kolegium Europy Wschodniej im. Jana Nowaka-Jeziorańskiego we Wrocławiu,"baśnie, legendy, podania",papier,3,0,"„Legendy Lwowa” są gratką dla szerokiego grona odbiorców: od czytelników złaknionych rozrywki po etnografów. Pomagają zrozumieć Lwów – całe jego bogactwo wynikłe z setek lat historii i przenikania się wielu kultur. Humor przeplata się z grozą, świat realny z fantastycznymi wytworami wyobraźni lwowian. Są tu postaci historyczne, legendarne i całkiem baśniowe. Takie rzeczy tylko we Lwowie!JURIJ WYNNYCZUK (ur. 1952) – ukraiński pisarz, dziennikarz i redaktor, barwny galicyjski gawędziarz. Po polsku ukazały się jego książki Tango śmierci, Lutecja i Knajpy Lwowa oraz napisane wspólnie z Andrijem Kurkowem Klucze Marii. Mieszka we Lwowie.""Przed egzekucją bojar poprosił o wino. Podano mu puchar, ale napić się nijak nie mógł, tak mu ręce drżały. – Uspokój się – powiedział król. – Nie stracą cię, dopóki nie wypijesz tego wina do dna. Po tych słowach bojar uderzył pucharem o kamień. Kielich się rozpadł, wino się rozlało. Król dał znak katowi. – Panie mój! – krzyknął bojar. – Czy złamiesz swoją obietnicę? – Jaką obietnicę? – Powiedziałeś, że mnie nie stracą, dopóki nie wypiję wina do dna. Czyż je wypiłem, że posyłasz mnie do kata? – Tfu! – Król się roześmiał. – Niech mnie gęś kopnie, jeśliś nie złapał mnie za słowo!""","7,7",9788378933564,https://lubimyczytac.pl/ksiazka/5125334/legendy-lwowa
Baśnie i podania ludowe Irlandii,William Butler Yeats,2024-01-01,376,polski,Czuły Barbarzyńca,"baśnie, legendy, podania",papier,1,1,"Noblista William Butler Yeats (1865–1939) należy do grona gigantów literatury nie tylko z powodu swoich osiągnięć w dziedzinie poezji, prozy i dramatu, ale ze względu na udostępnienie kulturze światowej baśni i podań celtyckich. Ten subiektywny wybór przekazów irlandzkiego folkloru, którymi poeta oczarowany był od czasów dzieciństwa spędzonego w Sligo, stanowi również unikalne świadectwo jego własnych artystycznych poszukiwań i fascynacji. W tym zachwycającym zbiorze opowieści prozą i wierszem ożywają postacie znane z irlandzkich mitów i podań: skrzaty samotnicze i skrzaty gromadne, mieszkający w starych ruinach przerażający puka, który spotworniał z samotności, banshee ostrzegająca przed śmiercią upiornym zawodzeniem. Są tu podmienione dzieci, syreny, duchy, czarownice i cudowni doktorzy, święci i duchowni, diabły, olbrzymy, królowie i królowe, a przede wszystkim nasi przewodnicy – niezmordowani narratorzy.","8,0",9788397243118,https://lubimyczytac.pl/ksiazka/5169057/basnie-i-podania-ludowe-irlandii
Skarabeusz,Richard Marsh,2024-01-01,333,polski,Hachette Polska,horror,papier,4,1,Ilustracje: John Williamson,"7,8",9788328249530,https://lubimyczytac.pl/ksiazka/5133064/skarabeusz
Mistrz Twardowski i inne bajki,Józef Ignacy Kraszewski,2024-01-01,297,polski,Hachette Polska,"baśnie, legendy, podania",papier,3,1,Ta książka nie posiada jeszcze opisu.,"9,0",9788328250093,https://lubimyczytac.pl/ksiazka/5108364/mistrz-twardowski-i-inne-bajki
Tyrfing i przeklęci bohaterowie,Andrzej Hildebrandt,2024-01-01,120,polski,Hachette Polska,"baśnie, legendy, podania",papier,4,1,"Oto najpierwszy ze wszystkich mieczy - Tyrfing. Wykuty przez krasnoludy w trzewiach Ziemi, od samego zarania swego istnienia obciążony klątwą. Zawsze spragniony krwi, bohaterom go dzierżącym daje zwycięstwa i przekleństwa. Oto historia tych, którzy Tyrfinga nosili. Oto historia berserka Angantyra, Heidreka Mądrego, szlachetnego Hjalmara i Hervör. Historia bohaterów przeklętych.","6,0",9788328254756,https://lubimyczytac.pl/ksiazka/5171213/tyrfing-i-przekleci-bohaterowie
Legendy Podlasia,Jerzy Rajecki,2024-01-01,120,polski,brak wydawnictwa,"baśnie, legendy, podania",papier,4,1,Zbiór legend z Podlasia opracowany przez Barbarę Goralczuk zilustrowany fotografiami Jerzego Rajeckiego oraz niezwykłymi obrazami Katarzyny Krauze-Romejki.,"4,8",9788395714047,https://lubimyczytac.pl/ksiazka/5127571/legendy-podlasia
Legendy toruńskie,Paweł Zych,2024-01-01,61,polski,Dom Legend Toruńskich,"baśnie, legendy, podania",papier,2,0,"Czy wiedzieliście, że w Toruniu widziano smoka? Niczym wstęga wił się po niebie przelatując w stronę starego krzyżackiego gdaniska. Wieść niesie, że to nie jedyne takie zjawisko w Grodzie Kopernika.Podobno wiele innych fantastycznych rzeczy się tu wydarzyło na przestrzeni lat, więc jeśli chcecie poznać historię Torunia, która przez wieki przekazywana była z pokolenia na pokolenie, to dobrze trafiliście. Książka ta jest zbiorem legend wszelakich o naszym pięknym mieście, których zapewne wcześniej nie znaliście.","7,5",9788393949021,https://lubimyczytac.pl/ksiazka/5172034/legendy-torunskie
Sinophagia: A Celebration of Chinese Horror,praca zbiorowa,2024-01-01,461,angielski,Rebellion Publishing Ltd.,horror,e-book,1,0,"An anthology of unsettling tales from contemporary China, translated into English for the very first time.Fourteen dazzling horror stories delve deep into the psyche of modern China in this new anthology curated by acclaimed writer and essayist Xueting C. Ni, editor and translator of the British Fantasy Award-winning Sinopticon.From the menacing vision of a red umbrella, to the ominous atmosphere of the Laughing Mountain; from the waking dream of virtual working to the sinister games of the locked room… this is a fascinating insight into the spine-chilling voices working within China today – a long way from the traditional expectations of hopping vampires and hanging ghosts.This ground-breaking collection features both well-known names and bold upcoming writers, including: Hong Niangzi, Fan Zhou, Chu Xidao, She Cong Ge, Chuan Ge, Goodnight, Xiaoqing, Zhou Dedong, Nanpai Sanshu, Yimei Tangguo, Chi Hui, Zhou Haohui, Su Min, Cai Jun, and Gu Shi.","6,0",,https://lubimyczytac.pl/ksiazka/5168346/sinophagia-a-celebration-of-chinese-horror
All the Fiends of Hell,Adam Nevill,2024-01-01,393,angielski,Ritual Limited,horror,e-book,1,0,"The red night of bells heralds global catastrophe. Annihilation on a biblical scale.Seeing the morning is no blessing. The handful of scattered survivors are confronted by blood-red skies and an infestation of predatory horrors that never originated on earth. An occupying force intent on erasing the remnants of animal life from the planet.Across the deserted landscapes of England, bereft of infrastructure and society, the overlooked can either hide or try to outrun the infernal hunting terrors. Until a rumour emerges claiming that the sea may offer an escape.Ordinary, unexceptional, directionless Karl, is one of the few who made it through the first night. In the company of two orphans, he flees south. But only into horrifying revelations and greater peril, where a transformed world and expanding race of ravening creatures await. Driven to the end of the country and himself, he must overcome alien and human malevolence and act in ways that were unthinkable mere days before.All The Fiends of Hell is a novel of alien horror from the four times winner of the August Derleth Award for Best Horror Novel.","3,0",,https://lubimyczytac.pl/ksiazka/5167635/all-the-fiends-of-hell
Legendy dawnego Wrocławia,Wojciech Chądzyński,2024-01-01,120,polski,Wrocławskie Wydawnictwo EMKA,"baśnie, legendy, podania",papier,1,1,"Można w nie wierzyć lub nie. Akceptować lub ignorować. Legendy. Podobno zawsze tkwi w nich ziarnko prawdy, a na pewno tłumaczą to, o czym suche historyczne fakty tylko wzmiankują lub wręcz przemilczają. Każdy region i miasto ma swoje opowieści. O strachach, wiedźmach, czarnoksiężnikach, dobrych i złych ludziach. Legendy ma też Wrocław. Ileż razy mogliśmy je usłyszeć od przewodników, przeczytać w książkach i artykułach. Nigdy jednak dość ich przypominania. Wojciech Chądzyński, autor książek opowiadających o historii i ciekawostkach Wrocławia oraz Śląska, podjął się tym razem przybliżenia nam legendarnej części naszego dziedzictwa. Zebrał i opowiedział najbardziej znane legendy dawnego Wrocławia, a i dodał do nich nowe, interpretujące historię i zabytki miasta. W ten sposób poznajemy dzieje grodu nad Odrą od czasów najdawniejszych.Barwne opowieści uzupełniają ilustracje Haliny Sidorskiej, dzięki którym książkę można nie tylko czytać, ale i oglądać. Tak więc może ona stanowić swoisty przewodnik po naszym mieście, szczególnie dla młodych Czytelników.","8,0",9788367259200,https://lubimyczytac.pl/ksiazka/5126750/legendy-dawnego-wroclawia
Legendy lasów Kujaw i Pomorza,Małgorzata Jarocińska,2024-01-01,159,polski,Quixi Media,"baśnie, legendy, podania",papier,1,0,Ta książka nie posiada jeszcze opisu.,"8,0",9788361840664,https://lubimyczytac.pl/ksiazka/5172296/legendy-lasow-kujaw-i-pomorza
Not a Speck of Light: Stories,Laird Barron,2024-01-01,361,angielski,Bad Hand Books,horror,e-book,1,0,"One of Paste Magazine's ""Most Anticipated Horror Books of 2024""It’s about to get very dark.Bram Stoker Award-winning author Laird Barron returns to the dark and dreadful with his fifth horror collection, which weaves sixteen weird tales into a mosaic of the bloody and the macabre.Bring a flashlight and a book of matches.Where we’re going, there’s not a speck of light.","5,0",,https://lubimyczytac.pl/ksiazka/5167754/not-a-speck-of-light-stories
